market_id,reason
0x367a72eb26b67bb8ae2ef4fd0c64bebbcea533a1a7e3134f4bb246ff732e1b44,not_binary
0x083381433bcfa3992584414a0d71eb70b78cd726bc6fdb8f44bdfc5ff7e69521,not_binary
0x79f3a26c6e7cc369f52bb5675ae1a07823ee36f659303d39ae7a3875a961585d,not_binary
0x4a5c6dbb2f70d01bc4c3a4f619b2b7521aff7420367389d86a41c360f3cf7bd3,not_binary
0xbb6830df86d57faeaed4b340556ed6d381446df978d977d5be2f8398dd69e032,not_binary
0x838e7d885c445a8f5b37c07add84e7be0f8ae7834298c7c67b07daf029b079b5,not_binary
0x731420eae3d0eb1a862c5a79ada163b90e4a2fa9bd156465bb1716d465b7b59a,not_binary
0x64dc04336865ec1ea7c639760817c0fbdc11d0eae5af413814b6bc84a76f1db6,not_binary
0xd7ca4a84f2244a623ab33cd3495e97ab50010bf672d923ec3d9db2b267248195,not_binary
0xcf7331afdcd9ab52c983dba4b8017b5f78a836cc75e9bdbbacb5cb2f4534023d,not_binary
0x16d9a9fd7359795a9ec2a6d5aeb8e7b4fd735e913bcb35e0b94ad42282e99eea,not_binary
0x1253ccfe9c3450218b7ef54fffa9390e735a6cd8cfcc0a03933c61389a2aa1c5,not_binary
0x4cf761852c566a33509bcc5c483257d3053be5aae33ba7462a941ee84debc100,not_binary
0xacf0564eaee1df553278ef694dc1aa9856928da1596837f0233271726108d5c8,not_binary
0xc498c7ab8f287176cf21a05c7ec08d2dbbed23831e5892824aefe5312c8343b9,not_binary
0x498371a55c70ebcb3744e4cfc843b02616e7b306155affb9bae2e57a08d136dd,not_binary
0xc4c559d63f246c221040cfe094922e0b0ab90c08c3355e3171c1efb33660798e,not_binary
0x9c120583325de1e7699856e85bd57b0627b0b4729c864720ebe6ba03f5c0f38b,not_binary
0x8d7513e032be6f3e52075096035144f5bd024ffcff324dd61281e793aae094c3,not_binary
0x262be75ba328454a38ee614721179433f46b28cd73075f8b82c7c6a6e8a13143,not_binary
0x1fba746f958003e148ea99b0acd7007cf6a4d6143ed0da6280376eafbb942f04,not_binary
0xa66366fc30b4bf7aba55abbf3bcb5b3376e77651ab7ea53890535f9fe7554b9a,not_binary
0xeae77b9b340fc5b1b6e1ee54194b2a1f7d723482b902eb5a0f6a86acf26a8b2f,not_binary
0x34df829d120b564c72c43967caf221f75a5fc1f09b3e22703bdbfc02ca39a6b0,not_binary
0x4a27a4c9682a98e1a671f376867696d1934f7d8754ff587f8b1be42952c15a72,not_binary
0x1d00cdf1b25c9e0b50041fb8babe0023955be312fdaf6774719e9715fa007da9,not_binary
0x8f3fae431f9bc4315c4c4fc1d3ec40a53441cbff1c7ea3fea360cbc5eef09b92,not_binary
0xf28d76cdff71e95664d378cde6a0c49221edb37e4aa51d8f02ad2d62a5b9e0b0,not_binary
0x98000ed624e91ea6548f20737df6ce0df452d93fa4e5d7ebf62ce7afac2af805,not_binary
0x3087950117160aecd40dd817c23c1e3dcaabe2169e4e50da7f7184f3e73ca786,not_binary
0x92acb10db4a816274dbb96e5186cea318afe3b926abdc29ed7d42622b4caab42,not_binary
0xf531989214c516e6d919b463846f2ffa1d7b01bebc81883625ce3c62318c4072,not_binary
0x3461f6a15726b1a7f4748495f9b61ddee1ee703d94b0d0153d26b6a7095a1fbd,not_binary
0x060a88a690d718dcdd349b0bf6848f97d313259cc331277f70e51cf9fda3c20f,not_binary
0xcd3011ebe319f7550404c39230c423d157ec26a9f50bba063ded053f4a5d2ab5,not_binary
0x1519e4d97e655e4fd8f9ac170097fdca5a720574258ddd00fdea00c5917a952c,not_binary
0xd2baf4fe1b5cc2b79fe34ffaa5e67238916088a03b99ed843df312d5a1a7ecab,not_binary
0x55cccf27c4e665e5bd1049aefb8d3b1fe624f149e12827456c619848a9177889,not_binary
0x7daa3de2af49f6e158715a3d3d152a4fde3088740faab2cc2bfd3c0d0d4b2191,not_binary
0xe5b74c81db5b961e786d0e98d57eaf939f573480f3bcc5fbf2d50429c4a5a35a,not_binary
0x8c4e72586f2fb4079b2cf36669de559f280a914e753dc4477588ad6e700cf3a3,not_binary
0x68a083d62f825b0d73dec61e4cf5f9ee1b95d24af0faf05a2f0d5bd8b5ed91d9,not_binary
0x632e810a2ba82a03824bfac16e7c0086fd0dabbdc0297486d70876c0df58e3ca,not_binary
0xc20a91efb5ae5ff8d5629bafdefd266a9de9907ad8a6a19d7f516d21fd80ad16,not_binary
0x351934d2b612dc95f06132573050d2c018c250d2927c29ea0ef5b5c4286c9b58,not_binary
0x7f4528fc5fe8ed994899874f84329803ae4ad0da57b478a09632837226a3bbd6,not_binary
0xb209976546e3536c1f999dbad21a09ca2493dada874d3e7af8cd180b2269b30b,not_binary
0x4aad7af7dc1884339cf61de19c4dc8d26e30d1f3e611f3cb5a221fa2cea5284e,not_binary
0x46270dc1fe9668ec503cac6c0e2ae4d73cd5ee7a4a66e7cf7acd19255bca8047,not_binary
0x5b49323cbe06ab45c8cc9a7c2c5dad0081995fb05dbe7200e2c5f6ce8cd373f2,not_binary
0x8a6de5e9a2dca08ac6cc07b7a91c47cf2bd71c080f3dff7e07bfbb285d03371d,not_binary
0x29b55d43369fec3a8e2e112677d74e18637a3a4db8b3338a92d08706b25f275d,not_binary
0xe50e9015e95160b5c18acf29a3e450ed9a33629e688177a65e98ecae9051852c,not_binary
0xcd080e434d60d5da89552542910c7c0e68a5f42cd439a0f11e5ee87400a5f25e,not_binary
0x92b0d799b138ca0bdc612b14e7b3ccdf97fc148ee581227e3a573c4603c0c0df,not_binary
0xe5a8864220b4c76c6ae4205fd6f77337e21a67222a35c2b7f6b0bdabf002f66c,not_binary
0xeb42d317bddfd84acf3a57d6308fd63ce9834f486c89f49ed0614e5f7603bbbb,not_binary
0xf0f2db493df364f24f32951141fc506478429ee6ef125a5f19535209d1446494,not_binary
0xa60d788a35d529141724277058680801979152c982ef30be1eebce6050ce984f,not_binary
0xb155e27a720e0abadf2d60aa7ec9f9f6ff5e2b41e0a1f8f326ae5678d960e28f,not_binary
0x860038b0375eba2ce80c134499186968a40457e2b6ee7fed9ac90615b9f69eaf,not_binary
0x6a25d4f2fbfb552426246382fa59734e0c7d4c1e049eb5204595107a2b7a8c3e,not_binary
0x67acca2c31604c8f0acfc2884f5b6c02190a0d50e18cecbf13ab6f6e078aaf18,not_binary
0x86a485acec04795cbd18c1f1932042f406556b6d1884ad7d3a36bde2c0ff69eb,not_binary
0x3417d168f04a5c8edf1521578bbc896afeeac546499d7b5996e3f5f791f00657,not_binary
0xa9d7ebd0d67689ca80496708d3458299724be47c73a41d7fc0ccc43a96e93fcd,not_binary
0x2c332a2c195886b99bdd1bc3ee8a699c60dc239336e153f807f69f9e513fca0c,not_binary
0x1437fb5401eefd6b2c9075393715acd82525597629b0a2efeb4d4cba46536735,not_binary
0x1a9ed168ede0f2e76164422512158de80f177b9219cbdfbc1e8c878d64821ccb,not_binary
0x36e4f8b8a103907832aae2d2a1aa133d4bf132241594705c9e84ecfff229f3b7,not_binary
0xae3f7df9997d69dfef312e560e2daf00848cb19ef728197c1719c10cd18723c2,not_binary
0x993481d70af40f10607118ee42513921eba20c5c09c85cea4f150a97ff8462ea,not_binary
0x95d18f1dfc45bf4b469dcde83f39b63f1d90f2170831e1fa149d8fa7194250e0,not_binary
0x3c1f8838d05b1c194a1f2db4a899c2cf5de5db0117cc3114489b659b2377d97d,not_binary
0xcc539a99b5193cced01cd1f7e85955f134d1fb8fb244c74af30a463fa33f6aad,not_binary
0x8c71fd581c53516143655e95038b23c2d225fb82269d0d68e3a53cbbf4a980b4,not_binary
0x20fbdb6036b601488d99a72e7cacd337c1d72292ec575de9fc56ea1ff0f02643,not_binary
0x585b4219c27ef45ffe681df425258b779f8b1b8afa392e6e661480dadf81c29d,not_binary
0xe62f6a8df61d78cf3a93a2ab3d4508b056623b9746132aeac10dbdaca09858b7,not_binary
0x05a416041e017d0b5b1eb87363ac2989db00ec755ac1a4d6ad25b97c1f728b13,not_binary
0x104f7f59fbb536778680b172280010d50d66d84e33c52d1bbbe9557ae7582291,not_binary
0x53930f89fe993d6738d3ea61bb71d3eaf0470386d4edb909302c41c49fb04ce7,not_binary
0xa32a70b3dd5b8646efa86bc0979fdffc1f3a6ef2d3435c8c85b2d93c800416e1,not_binary
0x7b46ca0daedae798fab7b8ffab3ef5e56fed5a2eceb483869b6ded12557fd94c,not_binary
